Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
7,1721732182483,23/07/2024 10:56:22,1721735782483,1,23/07/2024 12:56:22,179131,14,questionnaire-9jfu,,39144167,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1721732182483,23/07/2024 10:56:22,1721735782483,1,23/07/2024 12:56:22,179131,14,questionnaire-9jfu,,39144167,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1721732182484,23/07/2024 10:56:22,1721735782484,1,23/07/2024 12:56:22,179131,14,questionnaire-9jfu,,39144167,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1721732182484,23/07/2024 10:56:22,1721735782484,1,23/07/2024 12:56:22,179131,14,questionnaire-9jfu,,39144167,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1721732182484,23/07/2024 10:56:22,1721735782484,1,23/07/2024 12:56:22,179131,14,questionnaire-9jfu,,39144167,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1721763987932,23/07/2024 19:46:27,1721767587932,1,23/07/2024 21:46:27,179131,14,questionnaire-9jfu,,39158537,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1721764108537,23/07/2024 19:48:28,1721767708537,1,23/07/2024 21:48:28,179131,14,questionnaire-9jfu,,39158537,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1721764108538,23/07/2024 19:48:28,1721767708538,1,23/07/2024 21:48:28,179131,14,questionnaire-9jfu,,39158537,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1721764108538,23/07/2024 19:48:28,1721767708538,1,23/07/2024 21:48:28,179131,14,questionnaire-9jfu,,39158537,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,room with tv on,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
5,1721764108538,23/07/2024 19:48:28,1721767708538,1,23/07/2024 21:48:28,179131,14,questionnaire-9jfu,,39158537,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1721764108539,23/07/2024 19:48:28,1721767708539,1,23/07/2024 21:48:28,179131,14,questionnaire-9jfu,,39158537,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1721764108540,23/07/2024 19:48:28,1721767708540,1,23/07/2024 21:48:28,179131,14,questionnaire-9jfu,,39158537,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1721764108540,23/07/2024 19:48:28,1721767708540,1,23/07/2024 21:48:28,179131,14,questionnaire-9jfu,,39158537,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1721764108541,23/07/2024 19:48:28,1721767708541,1,23/07/2024 21:48:28,179131,14,questionnaire-9jfu,,39158537,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1721764108541,23/07/2024 19:48:28,1721767708541,1,23/07/2024 21:48:28,179131,14,questionnaire-9jfu,,39158537,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1721764108542,23/07/2024 19:48:28,1721767708542,1,23/07/2024 21:48:28,179131,14,questionnaire-9jfu,,39158537,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,found that i paid more attention to the passages i found more interesting.,,,fb_comment,3,object-4
12,1721764108543,23/07/2024 19:48:28,1721767708543,1,23/07/2024 21:48:28,179131,14,questionnaire-9jfu,,39158537,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1721811231870,24/07/2024 08:53:51,1721814831870,1,24/07/2024 10:53:51,179131,14,questionnaire-9jfu,,39163149,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1721811291854,24/07/2024 08:54:51,1721814891854,1,24/07/2024 10:54:51,179131,14,questionnaire-9jfu,,39163149,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1721811291855,24/07/2024 08:54:51,1721814891855,1,24/07/2024 10:54:51,179131,14,questionnaire-9jfu,,39163149,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1721811291855,24/07/2024 08:54:51,1721814891855,1,24/07/2024 10:54:51,179131,14,questionnaire-9jfu,,39163149,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1721811291855,24/07/2024 08:54:51,1721814891855,1,24/07/2024 10:54:51,179131,14,questionnaire-9jfu,,39163149,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1721811291856,24/07/2024 08:54:51,1721814891856,1,24/07/2024 10:54:51,179131,14,questionnaire-9jfu,,39163149,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1721811291856,24/07/2024 08:54:51,1721814891856,1,24/07/2024 10:54:51,179131,14,questionnaire-9jfu,,39163149,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1721811291857,24/07/2024 08:54:51,1721814891857,1,24/07/2024 10:54:51,179131,14,questionnaire-9jfu,,39163149,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1721811291857,24/07/2024 08:54:51,1721814891857,1,24/07/2024 10:54:51,179131,14,questionnaire-9jfu,,39163149,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1721811291858,24/07/2024 08:54:51,1721814891858,1,24/07/2024 10:54:51,179131,14,questionnaire-9jfu,,39163149,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"A bit heavy going but thats to be expected.
All made sense",,,fb_comment,3,object-4
11,1721811291858,24/07/2024 08:54:51,1721814891858,1,24/07/2024 10:54:51,179131,14,questionnaire-9jfu,,39163149,BLIND,11491302,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1600x900,1552x790,Consent,,0,Feedback (Clone),1,Set1,Consent,Over 18,Proficiency English,,,,,info,,END,,,,,
1,1721847389314,24/07/2024 18:56:29,1721850989314,1,24/07/2024 20:56:29,179131,14,questionnaire-9jfu,,39187071,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,,,,,info,,BEGIN,,,,,
2,1721847507784,24/07/2024 18:58:27,1721851107784,1,24/07/2024 20:58:27,179131,14,questionnaire-9jfu,,39187071,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1721847507785,24/07/2024 18:58:27,1721851107785,1,24/07/2024 20:58:27,179131,14,questionnaire-9jfu,,39187071,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1721847507785,24/07/2024 18:58:27,1721851107785,1,24/07/2024 20:58:27,179131,14,questionnaire-9jfu,,39187071,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1721847507786,24/07/2024 18:58:27,1721851107786,1,24/07/2024 20:58:27,179131,14,questionnaire-9jfu,,39187071,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1721847507786,24/07/2024 18:58:27,1721851107786,1,24/07/2024 20:58:27,179131,14,questionnaire-9jfu,,39187071,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,Consent,,0,Feedback (Clone),1,Set2,Consent,Over 18,Proficiency English,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
