Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,randomiser-mq2e,branch-s3b7,branch-dgjt
20,1753915916218,30/07/2025 22:51,1753890716218,-7,30/07/2025 08:51,234742,9,questionnaire-pawl,,48450254,BLINDED,13900380,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x641,,,0,Feedback,2,Page 1,rnfxsa,1,**How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.**,response,value,"great, ",,,fb_comment,4,object-4,selfreport_probe,Eligible,Voucher
21,1753915916219,30/07/2025 22:51,1753890716219,-7,30/07/2025 08:51,234742,9,questionnaire-pawl,,48450254,BLINDED,13900380,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x641,,,0,Feedback,2,,,,,info,,END,51172,,,,,selfreport_probe,Eligible,Voucher
1,1753962537553,31/07/2025 11:48,1753966137553,1,31/07/2025 13:48,234742,9,questionnaire-pawl,,48459164,BLINDED,13902549,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,1440x900,1440x820,,,0,Feedback,2,,,,,info,,BEGIN,,,,,,probe_selfreport,Eligible,Voucher
12,1753962558998,31/07/2025 11:49,1753966158998,1,31/07/2025 13:49,234742,9,questionnaire-pawl,,48459164,BLINDED,13902549,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,1440x900,1440x820,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,value,A public space with considerable background noise (such as a cafe).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,probe_selfreport,Eligible,Voucher
13,1753962558998,31/07/2025 11:49,1753966158998,1,31/07/2025 13:49,234742,9,questionnaire-pawl,,48459164,BLINDED,13902549,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,1440x900,1440x820,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,quantised,3,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,probe_selfreport,Eligible,Voucher
14,1753962558999,31/07/2025 11:49,1753966158999,1,31/07/2025 13:49,234742,9,questionnaire-pawl,,48459164,BLINDED,13902549,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,1440x900,1440x820,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
15,1753962558999,31/07/2025 11:49,1753966158999,1,31/07/2025 13:49,234742,9,questionnaire-pawl,,48459164,BLINDED,13902549,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,1440x900,1440x820,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
16,1753962558999,31/07/2025 11:49,1753966158999,1,31/07/2025 13:49,234742,9,questionnaire-pawl,,48459164,BLINDED,13902549,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,1440x900,1440x820,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
17,1753962558999,31/07/2025 11:49,1753966158999,1,31/07/2025 13:49,234742,9,questionnaire-pawl,,48459164,BLINDED,13902549,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,1440x900,1440x820,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
18,1753962558999,31/07/2025 11:49,1753966158999,1,31/07/2025 13:49,234742,9,questionnaire-pawl,,48459164,BLINDED,13902549,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,1440x900,1440x820,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I had video playing on the side.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
19,1753962558999,31/07/2025 11:49,1753966158999,1,31/07/2025 13:49,234742,9,questionnaire-pawl,,48459164,BLINDED,13902549,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,1440x900,1440x820,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
20,1753962559000,31/07/2025 11:49,1753966159000,1,31/07/2025 13:49,234742,9,questionnaire-pawl,,48459164,BLINDED,13902549,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,1440x900,1440x820,,,0,Feedback,2,Page 1,rnfxsa,1,**How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.**,response,value,,,,fb_comment,4,object-4,probe_selfreport,Eligible,Voucher
21,1753962559000,31/07/2025 11:49,1753966159000,1,31/07/2025 13:49,234742,9,questionnaire-pawl,,48459164,BLINDED,13902549,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,1440x900,1440x820,,,0,Feedback,2,,,,,info,,END,21400,,,,,probe_selfreport,Eligible,Voucher
1,1753973712399,31/07/2025 14:55,1753980912399,2,31/07/2025 18:55,234742,9,questionnaire-pawl,,48462562,BLINDED,13903684,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x816,,,0,Feedback,2,,,,,info,,BEGIN,,,,,,selfreport_probe,Eligible,Voucher
12,1753973817414,31/07/2025 14:56,1753981017414,2,31/07/2025 18:56,234742,9,questionnaire-pawl,,48462562,BLINDED,13903684,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x816,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,selfreport_probe,Eligible,Voucher
13,1753973817414,31/07/2025 14:56,1753981017414,2,31/07/2025 18:56,234742,9,questionnaire-pawl,,48462562,BLINDED,13903684,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x816,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,selfreport_probe,Eligible,Voucher
14,1753973817414,31/07/2025 14:56,1753981017414,2,31/07/2025 18:56,234742,9,questionnaire-pawl,,48462562,BLINDED,13903684,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x816,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
15,1753973817414,31/07/2025 14:56,1753981017414,2,31/07/2025 18:56,234742,9,questionnaire-pawl,,48462562,BLINDED,13903684,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x816,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
16,1753973817414,31/07/2025 14:56,1753981017414,2,31/07/2025 18:56,234742,9,questionnaire-pawl,,48462562,BLINDED,13903684,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x816,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
17,1753973817414,31/07/2025 14:56,1753981017414,2,31/07/2025 18:56,234742,9,questionnaire-pawl,,48462562,BLINDED,13903684,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x816,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
18,1753973817415,31/07/2025 14:56,1753981017415,2,31/07/2025 18:56,234742,9,questionnaire-pawl,,48462562,BLINDED,13903684,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x816,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
19,1753973817415,31/07/2025 14:56,1753981017415,2,31/07/2025 18:56,234742,9,questionnaire-pawl,,48462562,BLINDED,13903684,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x816,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,selfreport_probe,Eligible,Voucher
20,1753973817415,31/07/2025 14:56,1753981017415,2,31/07/2025 18:56,234742,9,questionnaire-pawl,,48462562,BLINDED,13903684,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x816,,,0,Feedback,2,Page 1,rnfxsa,1,**How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.**,response,value,"I found it a lot harder than i thought. I founf it a lot easier to focus on the task at the beginning as it was new but then as it got more repetitive i found my mind wondering off and thinking about other things more. This also meant I wasn't really concentrating on what the numbers were on the screen, i was just clicking them all. ",,,fb_comment,4,object-4,selfreport_probe,Eligible,Voucher
21,1753973817415,31/07/2025 14:56,1753981017415,2,31/07/2025 18:56,234742,9,questionnaire-pawl,,48462562,BLINDED,13903684,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3.1,1470x956,1470x816,,,0,Feedback,2,,,,,info,,END,104993,,,,,selfreport_probe,Eligible,Voucher
1,1753915327394,30/07/2025 22:42,1753918927394,1,31/07/2025 00:42,234742,9,questionnaire-pawl,,48463567,BLINDED,13903970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x812,,,0,Feedback,2,,,,,info,,BEGIN,,,,,,probe_selfreport,Eligible,Voucher
12,1753915385275,30/07/2025 22:43,1753918985275,1,31/07/2025 00:43,234742,9,questionnaire-pawl,,48463567,BLINDED,13903970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,probe_selfreport,Eligible,Voucher
13,1753915385275,30/07/2025 22:43,1753918985275,1,31/07/2025 00:43,234742,9,questionnaire-pawl,,48463567,BLINDED,13903970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Which best describes the environment you completed the experiment in?**,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,2,object-2,probe_selfreport,Eligible,Voucher
14,1753915385276,30/07/2025 22:43,1753918985276,1,31/07/2025 00:43,234742,9,questionnaire-pawl,,48463567,BLINDED,13903970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
15,1753915385276,30/07/2025 22:43,1753918985276,1,31/07/2025 00:43,234742,9,questionnaire-pawl,,48463567,BLINDED,13903970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
16,1753915385276,30/07/2025 22:43,1753918985276,1,31/07/2025 00:43,234742,9,questionnaire-pawl,,48463567,BLINDED,13903970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
17,1753915385276,30/07/2025 22:43,1753918985276,1,31/07/2025 00:43,234742,9,questionnaire-pawl,,48463567,BLINDED,13903970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
18,1753915385276,30/07/2025 22:43,1753918985276,1,31/07/2025 00:43,234742,9,questionnaire-pawl,,48463567,BLINDED,13903970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
19,1753915385277,30/07/2025 22:43,1753918985277,1,31/07/2025 00:43,234742,9,questionnaire-pawl,,48463567,BLINDED,13903970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**Did you use your phone at any point during the experiment? (Select all that apply)**,response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,3,object-3,probe_selfreport,Eligible,Voucher
20,1753915385277,30/07/2025 22:43,1753918985277,1,31/07/2025 00:43,234742,9,questionnaire-pawl,,48463567,BLINDED,13903970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x812,,,0,Feedback,2,Page 1,rnfxsa,1,**How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.**,response,value,"Made me realise that oftenn my attention span was short and by the end task, my ability to stay engaged with the task has reduced.",,,fb_comment,4,object-4,probe_selfreport,Eligible,Voucher
21,1753915385278,30/07/2025 22:43,1753918985278,1,31/07/2025 00:43,234742,9,questionnaire-pawl,,48463567,BLINDED,13903970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x812,,,0,Feedback,2,,,,,info,,END,57850,,,,,probe_selfreport,Eligible,Voucher
1,1753980689804,31/07/2025 16:51,1753984289804,1,31/07/2025 18:51,234742,9,questionnaire-pawl,,48464692,BLINDED,13904200,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1739x979,1740x890,,,0,Feedback,2,,,,,info,,BEGIN,,,,,,selfreport_probe,Eligible,Voucher
